,loan_id,account_id,amount,duration,payments,status,year_x,month_x,day_x,fulldate_x,location,purpose,remaining_months,district_id,frequency,parseddate,year_y,month_y,day_y,city_x,state_name,state_abbrev,region,division,bank_branch,Latitude,Longitude,client_id,sex,fulldate_y,day,month,year,age,social,first,middle,last,phone,email,address_1,address_2,city_y,state,zipcode
46297,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004627,Male,1962-03-24,24,3,1962,57,179-12-4733,Graeme,Finnian,Delaney,212-440-7930,graeme.delaney@outlook.com,834 Crescent Drive,,New York City,NY,10025
46298,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004628,Female,1958-05-31,31,5,1958,61,420-86-6029,Destiny,Baileigh,Ryan,212-096-9270,destiny.ryan@gmail.com,21 Bridgeton Road,,New York City,NY,10010
46299,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004632,Male,1948-04-18,18,4,1948,71,414-55-2457,Palmer,Lathan,Workman,212-658-4709,palmer.workman@gmail.com,532 Hawthorne Ave.,,New York City,NY,10019
46300,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004643,Female,1989-07-21,21,7,1989,30,726-88-8780,Kaitlyn,Nyasia,Dunn,212-429-4290,kaitlyn.dunn@gmail.com,814 Fieldstone St.,,New York City,NY,10024
46301,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004656,Male,1962-09-16,16,9,1962,57,351-82-8887,Maddix,Linus,Barlow,212-855-5528,maddix.barlow@gmail.com,448 River St.,,New York City,NY,10169
46302,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004661,Female,1964-05-11,11,5,1964,55,553-68-6119,Finley,Annaleah,Grant,212-575-4465,finley.grant@gmail.com,570 George Ave.,,New York City,NY,10031
46303,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004662,Female,1947-02-10,10,2,1947,72,461-13-3872,Gabrielle,Ellia,Hansen,212-777-6595,gabrielle.hansen@outlook.com,824 West Oak Valley Street,,New York City,NY,10173
46304,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004681,Female,1969-10-08,8,10,1969,50,329-94-6096,Amaya,Murphy,Bradley,212-404-5852,amaya.bradley@gmail.com,8936 Overlook St.,,New York City,NY,10044
46305,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004682,Male,1973-08-11,11,8,1973,46,548-59-5155,Jarvis,Zev,Pearce,212-491-2992,jarvis.pearce@gmail.com,4 Smith Store St.,,New York City,NY,10034
46306,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004684,Female,1973-03-05,5,3,1973,46,932-20-2203,Alexandria,Perry,Carroll,212-337-3700,alexandria.carroll@gmail.com,793 Bellevue Lane,,New York City,NY,10107
46307,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004705,Male,1975-09-12,12,9,1975,44,285-94-0839,Keelan,Karsyn,Dodd,212-144-9443,keelan.dodd@gmail.com,8543 Pilgrim Lane,,New York City,NY,10151
46308,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004723,Female,1961-02-06,6,2,1961,58,326-54-2325,Hope,Olivia,Lawrence,212-013-9831,hope.lawrence@hotmail.com,14 Ridgewood St.,,New York City,NY,10174
46309,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004733,Male,1975-07-17,17,7,1975,44,403-76-7707,Jayven,Stone,Franks,212-420-1383,jayven.franks@gmail.com,246 Bayberry St.,,New York City,NY,10016
46310,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004768,Female,1980-04-03,3,4,1980,39,570-53-4220,Allie,Lillian,Gilbert,212-035-2517,allie.gilbert@hotmail.com,787 Arnold Ave.,,New York City,NY,10003
46311,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004776,Male,1994-12-22,22,12,1994,25,544-94-6455,Nova,Neal,Welsh,212-271-5275,nova.welsh@hotmail.com,761 Ivy St.,,New York City,NY,10106
46312,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004805,Female,1955-03-13,13,3,1955,64,657-97-9316,Alessandra,Ellie,Fields,212-303-3438,alessandra.fields@gmail.com,7028 Penn Court,,New York City,NY,10281
46313,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004812,Male,1945-06-26,26,6,1945,74,549-95-0961,Hasan,Brighton,England,212-176-5795,hasan.england@gmail.com,609 Indian Spring St.,,New York City,NY,10260
46314,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004818,Male,1952-03-13,13,3,1952,67,680-71-5622,Yandel,Emir,Elder,212-441-9811,yandel.elder@outlook.com,9344 North Sleepy Hollow Drive,,New York City,NY,10055
46315,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004862,Female,1963-11-23,23,11,1963,56,687-78-5543,Lyric,Eleanor,Wong,212-415-2573,lyric.wong@outlook.com,9549 West Wellington Ave.,,New York City,NY,10016
46316,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004863,Female,1994-03-02,2,3,1994,25,459-87-2968,Angel,Kaylee,Banks,212-137-2095,angel.banks@gmail.com,785 Bohemia St.,,New York City,NY,10173
46317,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004930,Male,2001-07-30,30,7,2001,18,622-21-0495,Kenji,Aamir,Connor,212-211-9356,kenji.connor@gmail.com,164 Oakwood St.,,New York City,NY,10022
46318,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004993,Female,1993-06-27,27,6,1993,26,798-22-2774,Elliana,Mackenzie,Keller,212-208-7168,elliana.keller@outlook.com,8824 Cobblestone St.,,New York City,NY,10162
46319,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00004994,Male,1998-06-21,21,6,1998,21,946-81-7631,Kurt,Amarion,Guy,212-288-7318,kurt.guy@gmail.com,16 North Hilltop Ave.,,New York City,NY,10024
46320,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005013,Male,2000-09-15,15,9,2000,19,722-47-5306,Watson,Brennen,Chamberlain,212-233-6625,watson.chamberlain@outlook.com,8348 Trout Dr.,,New York City,NY,10028
46321,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005016,Female,1966-01-05,5,1,1966,54,521-91-1298,Joanna,Naomi,Alvarado,212-207-0392,joanna.alvarado@hotmail.com,708 N. Winchester Court,,New York City,NY,10012
46322,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005030,Male,2000-01-15,15,1,2000,20,939-87-3529,Dovid,Colter,Puckett,212-901-3102,dovid.puckett@gmail.com,9167 Magnolia Street,,New York City,NY,10113
46323,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005046,Male,1957-08-22,22,8,1957,62,401-42-6766,Kayleb,Gray,Downing,212-975-7785,kayleb.downing@outlook.com,9050 North Indian Summer St.,,New York City,NY,10163
46324,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005072,Female,2001-03-24,24,3,2001,18,353-13-9923,Katie,Melanie,Wade,212-814-3149,katie.wade@gmail.com,19 Hickory Ave.,,New York City,NY,10035
46325,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005081,Female,1981-10-31,31,10,1981,38,320-51-7886,Maddison,Lydia,Davis,212-966-1205,maddison.davis@gmail.com,8879 Marlborough St.,,New York City,NY,10161
46326,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005180,Male,1963-12-20,20,12,1963,56,565-12-7868,Dillan,Salem,Rutherford,212-970-4352,dillan.rutherford@gmail.com,78 La Sierra Drive,,New York City,NY,10043
46327,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005213,Male,2000-10-10,10,10,2000,19,490-15-3956,Kelton,Haven,Lim,212-022-9301,kelton.lim@gmail.com,728 Wakehurst Ave.,,New York City,NY,10090
46328,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005237,Male,1997-08-03,3,8,1997,22,172-38-5617,Kolt,Daylen,Lyon,212-202-1363,kolt.lyon@gmail.com,74 Marvon Lane,,New York City,NY,10116
46329,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005263,Female,1982-02-27,27,2,1982,37,833-84-6991,Myla,Elena,Allen,212-379-5049,myla.allen@gmail.com,7914 Thorne Street,,New York City,NY,10118
46330,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005337,Male,1981-05-02,2,5,1981,38,163-25-9894,Shepard,Bear,Hopper,212-405-8001,shepard.hopper@gmail.com,81 Broad Lane,,New York City,NY,10055
46331,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005338,Female,1986-05-25,25,5,1986,33,632-78-8368,Alondra,Andrea,Barrett,212-828-6510,alondra.barrett@outlook.com,20 South Glenlake Dr.,,New York City,NY,10007
46332,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005563,Male,1996-01-01,1,1,1996,24,887-82-6933,Liam,Francesco,Harris,212-531-9558,liam.harris@outlook.com,498 Lincoln Ave.,,New York City,NY,10163
46333,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00005736,Male,1973-05-16,16,5,1973,46,527-23-2744,James,Dereck,Perez,212-015-4216,james.perez4@gmail.com,8848 Homewood Street,,New York City,NY,10032
46334,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006033,Male,1986-05-27,27,5,1986,33,355-63-5994,Jayden,Aksel,Ramirez,212-529-7465,jayden.ramirez@gmail.com,479 Cherry Street,,New York City,NY,10170
46335,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006039,Female,1978-07-03,3,7,1978,41,734-10-9968,Madison,Margaret,Santos,212-418-1613,madison.santos@gmail.com,42 Fairway Drive,,New York City,NY,10161
46336,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006040,Male,1983-04-10,10,4,1983,36,694-14-5891,Gabriel,Devonte,Mitchell,212-921-8195,gabriel.mitchell@hotmail.com,465 Catherine St.,,New York City,NY,10035
46337,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006178,Female,1960-10-15,15,10,1960,59,641-72-8905,Grace,Sara,Sandoval,212-381-6830,grace.sandoval@gmail.com,605 Manor Lane,,New York City,NY,10122
46338,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006183,Male,1983-11-16,16,11,1983,36,746-57-2715,John,Tobin,Evans,212-796-2733,john.evans@outlook.com,250 Ridgewood Street,,New York City,NY,10016
46339,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006272,Male,1962-10-10,10,10,1962,57,609-41-9972,Christopher,Kanon,Stewart,212-642-9211,christopher.stewart@gmail.com,9632 Joy Ridge Lane,,New York City,NY,10159
46340,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006299,Male,1956-08-09,9,8,1956,63,417-75-7191,Wyatt,Massimo,Morris,212-472-2470,wyatt.morris@gmail.com,9170 Warren St.,,New York City,NY,10159
46341,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006481,Female,1978-12-24,24,12,1978,41,124-94-4814,Natalie,Brooklynn,Beck,212-076-1095,natalie.beckw@outlook.com,967 E. Goldfield St.,,New York City,NY,10112
46342,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006501,Male,1990-11-04,4,11,1990,29,928-79-2778,Aaron,Kiran,Richardson,212-658-5229,aaron.richardson23@gmail.com,86 High Point Street,,New York City,NY,10012
46343,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006546,Female,1983-08-22,22,8,1983,36,699-97-4967,Layla,Reese,Davis,212-592-6328,layla.davis@gmail.com,140 East Brook Ave.,,New York City,NY,10018
46344,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006616,Male,1973-06-18,18,6,1973,46,888-09-8539,Adrian,Jeremih,James,212-203-9156,adrian.james@gmail.com,457 Bayberry Road,,New York City,NY,10111
46345,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006644,Female,1979-09-06,6,9,1979,40,380-53-8366,Riley,Leilani,Anderson,212-117-8117,riley.anderson@gmail.com,19 Shipley Drive,,New York City,NY,10110
46346,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006892,Female,1971-03-22,22,3,1971,48,771-89-7808,Camila,Adriana,White,212-136-4486,camila.white@gmail.com,56 West Glenwood Lane,,New York City,NY,10022
46347,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006893,Male,1964-01-14,14,1,1964,56,753-04-8694,Dominic,Zackery,Morales,212-016-9918,dominic.morales@hotmail.com,48 University Street,,New York City,NY,10108
46348,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00006987,Male,1988-01-29,29,1,1988,32,659-54-1220,Jace,Hans,Perry,212-930-7724,jace.perry@gmail.com,400 Shady Road,,New York City,NY,10014
46349,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00007299,Male,1958-09-16,16,9,1958,61,141-78-2560,Asher,Mikah,Jordan,212-878-7544,asher.jordan@gmail.com,83 Walnut Drive,,New York City,NY,10102
46350,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00007324,Female,1983-03-18,18,3,1983,36,531-67-8508,Arianna,Lila,Sanchez,212-790-0644,arianna.sanchez@gmail.com,666 West Johnson Avenue,,New York City,NY,10161
46351,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00007390,Male,1957-11-04,4,11,1957,62,168-71-5368,Ayden,Austen,Kim,212-038-4699,ayden.kim@hotmail.com,76 Prince Lane,,New York City,NY,10279
46352,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00007632,Male,1968-01-11,11,1,1968,52,431-19-2597,Bentley,Braxtyn,West,212-149-1642,bentley.west@outlook.com,476 North Washington Drive,,New York City,NY,10090
46353,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00007765,Female,1978-02-24,24,2,1978,41,264-92-8674,Nevaeh,Alexandria,Stanley,212-669-0993,nevaeh.stanley@gmail.com,8564 Fawn Drive,,New York City,NY,10128
46354,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00007772,Female,1996-12-30,30,12,1996,23,473-41-2874,Serenity,Alivia,Bates,212-675-6023,serenity.bates@outlook.com,686 Berkshire St.,,New York City,NY,10118
46355,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00007959,Female,1998-06-29,29,6,1998,21,937-49-4039,Aubree,Giselle,Rodriguez,212-144-0443,aubree.rodriguez@outlook.com,18 Sleepy Hollow St.,,New York City,NY,10123
46356,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00008030,Male,1987-07-19,19,7,1987,32,704-45-1388,Miles,Zephaniah,Ruiz,212-007-3706,miles.ruiz@outlook.com,88 NE. Henry Drive,,New York City,NY,10020
46357,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00008200,Female,1964-05-31,31,5,1964,55,641-16-6841,Ruby,Juliette,Thomas,212-295-9205,ruby.thomas@outlook.com,53 Newport Dr.,,New York City,NY,10168
46358,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00008568,Female,1991-12-03,3,12,1991,28,312-87-3041,Isabelle,Kylee,Clark,212-673-5421,isabelle.clark@gmail.com,9068 Cherry Avenue,,New York City,NY,10120
46359,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00008661,Female,1974-05-11,11,5,1974,45,275-77-7210,Reagan,Dakota,Hall,212-027-7845,reagan.hall@gmail.com,938 Wayne Drive,,New York City,NY,10035
46360,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00009173,Male,1965-02-04,4,2,1965,54,263-09-2516,Nathan,Ishan,Shaw,212-903-6298,nathan.shaw@gmail.com,28 West Beech Dr.,,New York City,NY,10039
46361,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00009174,Female,1960-10-09,9,10,1960,59,989-04-7498,Bailey,Josie,Pena,212-543-8548,bailey.pena@gmail.com,769 3rd St.,,New York City,NY,10102
46362,7051.0,A00010068,77808,12,6484,A,2017,7,28,2017-07-28,1,home_improvement,-4,1,Monthly Issuance,2017-04-02,2017,4,2,New York City,New York,NY,Northeast,Middle Atlantic,Quay Manhattan,40.7127281,-74.0060152,C00009250,Male,1983-01-14,14,1,1983,37,991-14-9473,Jack,Ramses,Wagner,212-079-3854,jack.wagner@gmail.com,477 King Rd.,,New York City,NY,10178
